query_id,query,predicted_code,predicted_label,gold_codes,graph_relationship,graph_matched_gold_code,graph_shared_parent_code,graph_prediction_found,graph_gold_found,note
3623,Orbit Neoplasm,MONDO:0024611,orbit neoplasm,EFO:0007408,More General,EFO:0007408,,True,True,
3624,Malignant Orbit Neoplasm,EFO:0007408,orbital cancer,EFO:0007408,Same,EFO:0007408,,True,True,
3625,ornithine carbamoyltransferase deficiency,EFO:0007409,Ornithine transcarbamylase deficiency,EFO:0007409,Same,EFO:0007409,,True,True,
3626,Ornithine Carbamoyltransferase Deficiency Disease,EFO:0007409,Ornithine transcarbamylase deficiency,EFO:0007409,Same,EFO:0007409,,True,True,
3627,ornithosis,EFO:0007410,ornithosis,EFO:0007410,Same,EFO:0007410,,True,True,
3628,Ornithosis,EFO:0007410,ornithosis,EFO:0007410,Same,EFO:0007410,,True,True,
3629,obsolete Orthomyxoviridae infectious disease,EFO:0007411,Orthomyxoviridae infectious disease,EFO:0007411,Same,EFO:0007411,,True,True,
3630,ossifying fibroma,EFO:0007412,ossifying fibroma,EFO:0007412,Same,EFO:0007412,,True,True,
3631,osteitis fibrosa,EFO:0007413,osteitis fibrosa,EFO:0007413,Same,EFO:0007413,,True,True,
3632,Osteitis Fibrosa Cystica,EFO:0007413,osteitis fibrosa,EFO:0007413,Same,EFO:0007413,,True,True,
3633,ostertagiasis,EFO:0007414,ostertagiasis,EFO:0007414,Same,EFO:0007414,,True,True,
3634,obsolete otitis media with effusion,EFO:0007415,otitis media with effusion,EFO:0007415,Same,EFO:0007415,,True,True,
3635,otitis media with effusion,EFO:0007415,otitis media with effusion,EFO:0007415,Same,EFO:0007415,,True,True,
3636,Secretory Otitis Media,EFO:0007415,otitis media with effusion,EFO:0007415,Same,EFO:0007415,,True,True,
3637,pancreatic endocrine carcinoma,EFO:0007416,pancreatic endocrine carcinoma,EFO:0007416,Same,EFO:0007416,,True,True,
3638,Pancreatic Neuroendocrine Carcinoma,EFO:0007416,pancreatic endocrine carcinoma,EFO:0007416,Same,EFO:0007416,,True,True,
3639,paracoccidioidomycosis,EFO:0007417,paracoccidioidomycosis,EFO:0007417,Same,EFO:0007417,,True,True,
3640,Paracoccidioidomycosis,EFO:0007417,paracoccidioidomycosis,EFO:0007417,Same,EFO:0007417,,True,True,
3641,paragonimiasis,EFO:0007418,paragonimiasis,EFO:0007418,Same,EFO:0007418,,True,True,
3642,Paragonimiasis,EFO:0007418,paragonimiasis,EFO:0007418,Same,EFO:0007418,,True,True,
3643,obsolete Paramyxoviridae infectious disease,EFO:0007419,Paramyxoviridae infectious disease,EFO:0007419,Same,EFO:0007419,,True,True,
3644,Paramyxoviridae infectious disease,EFO:0007419,Paramyxoviridae infectious disease,EFO:0007419,Same,EFO:0007419,,True,True,
3645,paratyphoid fever,EFO:0007420,paratyphoid fever,EFO:0007420,Same,EFO:0007420,,True,True,
3646,Paratyphoid Fever,EFO:0007420,paratyphoid fever,EFO:0007420,Same,EFO:0007420,,True,True,
3647,paronychia,EFO:0007421,paronychia,EFO:0007421,Same,EFO:0007421,,True,True,
3648,Paroniquia,EFO:0007421,paronychia,EFO:0007421,Same,EFO:0007421,,True,True,
3649,Paronychia,EFO:0007421,paronychia,EFO:0007421,Same,EFO:0007421,,True,True,
3650,parotid disease,EFO:0007422,parotid disease,EFO:0007422,Same,EFO:0007422,,True,True,
3651,parotid disorder,EFO:0007422,parotid disease,EFO:0007422,Same,EFO:0007422,,True,True,
3652,parotitis,EFO:0007423,parotitis,EFO:0007423,Same,EFO:0007423,,True,True,
3653,Parotitis,EFO:0007423,parotitis,EFO:0007423,Same,EFO:0007423,,True,True,
3654,pasteurellosis,EFO:0007424,pasteurellosis,EFO:0007424,Same,EFO:0007424,,True,True,
3655,peanut allergy,EFO:0007425,peanut allergic reaction,EFO:0007425,Same,EFO:0007425,,True,True,
3656,pericardial tuberculosis,EFO:0007426,pericardial tuberculosis,EFO:0007426,Same,EFO:0007426,,True,True,
3657,pericarditis,EFO:0007427,pericarditis,EFO:0007427,Same,EFO:0007427,,True,True,
3658,Pericarditis,EFO:0007427,pericarditis,EFO:0007427,Same,EFO:0007427,,True,True,
3659,periodic limb movement disorder,EFO:0007428,periodic limb movement disorder,EFO:0007428,Same,EFO:0007428,,True,True,
3660,obsolete peritonsillar abscess,EFO:0007429,peritonsillar abscess,EFO:0007429,Same,EFO:0007429,,True,True,
3661,peritonsillar abscess,EFO:0007429,peritonsillar abscess,EFO:0007429,Same,EFO:0007429,,True,True,
3662,Peritonsillar Abscess,EFO:0007429,peritonsillar abscess,EFO:0007429,Same,EFO:0007429,,True,True,
3663,persian gulf syndrome,EFO:0007430,persian gulf syndrome,EFO:0007430,Same,EFO:0007430,,True,True,
3664,obsolete peste des petits ruminants infectious disease,EFO:0007431,peste des petits ruminants infectious disease,EFO:0007431,Same,EFO:0007431,,True,True,
3665,obsolete Pestivirus infectious disease,EFO:0007432,Pestivirus infectious disease,EFO:0007432,Same,EFO:0007432,,True,True,
3666,pestivirus infectious disease,EFO:0007432,Pestivirus infectious disease,EFO:0007432,Same,EFO:0007432,,True,True,
3667,phagocyte bactericidal dysfunction,EFO:0007433,phagocyte bactericidal dysfunction,EFO:0007433,Same,EFO:0007433,,True,True,
3668,pharyngoconjunctival fever,EFO:0007434,pharyngoconjunctival fever,EFO:0007434,Same,EFO:0007434,,True,True,
3669,Pharyngoconjunctival Fever,EFO:0007434,pharyngoconjunctival fever,EFO:0007434,Same,EFO:0007434,,True,True,
3670,phencyclidine abuse,EFO:0007436,phencyclidine abuse,EFO:0007436,Same,EFO:0007436,,True,True,
3671,Phlebotomus fever,EFO:0007437,Phlebotomus fever,EFO:0007437,Same,EFO:0007437,,True,True,
3672,phlebotomus fever,EFO:0007437,Phlebotomus fever,EFO:0007437,Same,EFO:0007437,,True,True,
3673,obsolete Picornaviridae infectious disease,EFO:0007438,Picornaviridae infectious disease,EFO:0007438,Same,EFO:0007438,,True,True,
3674,Picornaviridae infectious disease,EFO:0007438,Picornaviridae infectious disease,EFO:0007438,Same,EFO:0007438,,True,True,
3675,pityriasis versicolor,EFO:0007439,pityriasis versicolor,EFO:0007439,Same,EFO:0007439,,True,True,
3676,Malassezia furfur Infection,EFO:0007439,pityriasis versicolor,EFO:0007439,Same,EFO:0007439,,True,True,
3677,placenta accreta,EFO:0007440,placenta accreta,EFO:0007440,Same,EFO:0007440,,True,True,
3678,Placenta Accreta,EFO:0007440,placenta accreta,EFO:0007440,Same,EFO:0007440,,True,True,
3679,placenta disease,EFO:0007441,placenta disease,EFO:0007441,Same,EFO:0007441,,True,True,
3680,placenta disorder,EFO:0007441,placenta disease,EFO:0007441,Same,EFO:0007441,,True,True,
3681,Placenta Disorder,EFO:0007441,placenta disease,EFO:0007441,Same,EFO:0007441,,True,True,
3682,placenta praevia,EFO:0007442,placenta praevia,EFO:0007442,Same,EFO:0007442,,True,True,
3683,Placenta Previa,EFO:0007442,placenta praevia,EFO:0007442,Same,EFO:0007442,,True,True,
3684,placental insufficiency,EFO:0007443,placental insufficiency,EFO:0007443,Same,EFO:0007443,,True,True,
3685,Plasmodium falciparum malaria,EFO:0007444,Plasmodium falciparum malaria,EFO:0007444,Same,EFO:0007444,,True,True,
3686,Falciparum Malaria,EFO:0007444,Plasmodium falciparum malaria,EFO:0007444,Same,EFO:0007444,,True,True,
3687,Plasmodium vivax malaria,EFO:0007445,Plasmodium vivax malaria,EFO:0007445,Same,EFO:0007445,,True,True,
3688,Vivax Malaria,EFO:0007445,Plasmodium vivax malaria,EFO:0007445,Same,EFO:0007445,,True,True,
3689,pleural tuberculosis,EFO:0007446,pleural tuberculosis,EFO:0007446,Same,EFO:0007446,,True,True,
3690,Tuberculous Pleuritis,EFO:0007446,pleural tuberculosis,EFO:0007446,Same,EFO:0007446,,True,True,
3691,obsolete Pneumocystis infectious disease,EFO:0007447,Pneumocystis infectious disease,EFO:0007447,Same,EFO:0007447,,True,True,
3692,Pneumocystis infectious disease,EFO:0007447,Pneumocystis infectious disease,EFO:0007447,Same,EFO:0007447,,True,True,
3693,pneumocystosis,EFO:0007448,pneumocystosis,EFO:0007448,Same,EFO:0007448,,True,True,
3694,Pneumocystis Pneumonia,EFO:0007448,pneumocystosis,EFO:0007448,Same,EFO:0007448,,True,True,
3695,obsolete pneumonic pasteurellosis,EFO:0007449,pneumonic pasteurellosis,EFO:0007449,Same,EFO:0007449,,True,True,
3696,pneumonic pasteurellosis,EFO:0007449,pneumonic pasteurellosis,EFO:0007449,Same,EFO:0007449,,True,True,
3697,poliomyelitis,EFO:0007450,poliomyelitis,EFO:0007450,Same,EFO:0007450,,True,True,
3698,Acute Poliomyelitis,EFO:0007450,poliomyelitis,EFO:0007450,Same,EFO:0007450,,True,True,
3699,obsolete Polyomavirus infectious disease,EFO:0007451,Polyomavirus infectious disease,EFO:0007451,Same,EFO:0007451,,True,True,
3700,polyomavirus infectious disease,EFO:0007451,Polyomavirus infectious disease,EFO:0007451,Same,EFO:0007451,,True,True,
3701,post-thrombotic syndrome,EFO:0007452,post-thrombotic syndrome,EFO:0007452,Same,EFO:0007452,,True,True,
3702,postpartum depression,EFO:0007453,postpartum depression,EFO:0007453,Same,EFO:0007453,,True,True,
3703,Postpartum Depression,EFO:0007453,postpartum depression,EFO:0007453,Same,EFO:0007453,,True,True,
3704,postpoliomyelitis syndrome,EFO:0007454,postpoliomyelitis syndrome,EFO:0007454,Same,EFO:0007454,,True,True,
3705,progressive multifocal leukoencephalopathy,EFO:0007455,progressive multifocal leukoencephalopathy,EFO:0007455,Same,EFO:0007455,,True,True,
3706,Progressive Multifocal Leukoencephalopathy,EFO:0007455,progressive multifocal leukoencephalopathy,EFO:0007455,Same,EFO:0007455,,True,True,
3707,pseudomyxoma peritonei,EFO:0007456,pseudomyxoma peritonei,EFO:0007456,Same,EFO:0007456,,True,True,
3708,obsolete pseudorabies,EFO:0007457,pseudorabies,EFO:0007457,Same,EFO:0007457,,True,True,
3709,pseudorabies,EFO:0007457,pseudorabies,EFO:0007457,Same,EFO:0007457,,True,True,
3710,pulmonary blastoma,EFO:0007458,pulmonary blastoma,EFO:0007458,Same,EFO:0007458,,True,True,
3711,Pulmonary Blastoma,EFO:0007458,pulmonary blastoma,EFO:0007458,Same,EFO:0007458,,True,True,
3712,pyruvate decarboxylase deficiency,EFO:0007459,pyruvate decarboxylase deficiency,EFO:0007459,Same,EFO:0007459,,True,True,
3713,reactive arthritis,EFO:0007460,reactive arthritis,EFO:0007460,Same,EFO:0007460,,True,True,
3714,Reactive Arthritis,EFO:0007460,reactive arthritis,EFO:0007460,Same,EFO:0007460,,True,True,
3715,obsolete atypical Mycobacterium infectious disease,EFO:0009429,Mycobacterium infection,EFO:0007461,More General,EFO:0007461,,True,True,
3716,Neumonía recurrente,EFO:0007461,recurrent pneumonia,EFO:0007461,Same,EFO:0007461,,True,True,
3717,recurrent pneumonia,EFO:0007461,recurrent pneumonia,EFO:0007461,Same,EFO:0007461,,True,True,
3718,REM sleep behavior disorder,EFO:0007462,REM sleep behavior disorder,EFO:0007462,Same,EFO:0007462,,True,True,
3719,renal tuberculosis,EFO:0007463,renal tuberculosis,EFO:0007463,Same,EFO:0007463,,True,True,
3720,Renal Tuberculosis,EFO:0007463,renal tuberculosis,EFO:0007463,Same,EFO:0007463,,True,True,
3721,obsolete Reoviridae infectious disease,EFO:0007464,Reoviridae infectious disease,EFO:0007464,Same,EFO:0007464,,True,True,
3722,Reoviridae infectious disease,EFO:0007464,Reoviridae infectious disease,EFO:0007464,Same,EFO:0007464,,True,True,
3723,obsolete Respirovirus infectious disease,EFO:0007465,Respirovirus infectious disease,EFO:0007465,Same,EFO:0007465,,True,True,
3724,respirovirus infectious disease,EFO:0007465,Respirovirus infectious disease,EFO:0007465,Same,EFO:0007465,,True,True,
3725,retroperitoneal cancer,EFO:0007466,retroperitoneal cancer,EFO:0007466,Same,EFO:0007466,,True,True,
3726,Retroperitoneal Neoplasm,EFO:0007466,retroperitoneal cancer,EFO:0007466,Same,EFO:0007466,,True,True,
3727,Malignant Retroperitoneal Neoplasm,EFO:0007466,retroperitoneal cancer,EFO:0007466,Same,EFO:0007466,,True,True,
3728,Reye syndrome,EFO:0007467,Reye syndrome,EFO:0007467,Same,EFO:0007467,,True,True,
3729,Reye Syndrome,EFO:0007467,Reye syndrome,EFO:0007467,Same,EFO:0007467,,True,True,
3730,obsolete Rhabditida infectious disease,EFO:0007468,Rhabditida infectious disease,EFO:0007468,Same,EFO:0007468,,True,True,
3731,Rhabditida infectious disease,EFO:0007468,Rhabditida infectious disease,EFO:0007468,Same,EFO:0007468,,True,True,
3732,obsolete Rhabdoviridae infectious disease,EFO:0007469,Rhabdoviridae infectious disease,EFO:0007469,Same,EFO:0007469,,True,True,
3733,Rhabdoviridae infectious disease,EFO:0007469,Rhabdoviridae infectious disease,EFO:0007469,Same,EFO:0007469,,True,True,
3734,rhinoscleroma,EFO:0007470,rhinoscleroma,EFO:0007470,Same,EFO:0007470,,True,True,
3735,rhinosporidiosis,EFO:0007471,rhinosporidiosis,EFO:0007471,Same,EFO:0007471,,True,True,
3736,obsolete rickettsial pneumonia,EFO:0007472,rickettsial pneumonia,EFO:0007472,Same,EFO:0007472,,True,True,
3737,rickettsial pneumonia,EFO:0007472,rickettsial pneumonia,EFO:0007472,Same,EFO:0007472,,True,True,
3738,Ritter's disease,EFO:0007473,Ritter's disease,EFO:0007473,Same,EFO:0007473,,True,True,
3739,staphylococcal scalded skin syndrome,EFO:0007473,Ritter's disease,EFO:0007473,Same,EFO:0007473,,True,True,
3740,Staphylococcal Scalded Skin Syndrome,EFO:0007473,Ritter's disease,EFO:0007473,Same,EFO:0007473,,True,True,
3741,obsolete Roseolovirus infectious disease,EFO:0007474,Roseolovirus infectious disease,EFO:0007474,Same,EFO:0007474,,True,True,
3742,roseolovirus infectious disease,EFO:0007474,Roseolovirus infectious disease,EFO:0007474,Same,EFO:0007474,,True,True,
3743,obsolete Salmonella gastroenteritis,EFO:0007475,Salmonella gastroenteritis,EFO:0007475,Same,EFO:0007475,,True,True,
3744,Salmonella gastroenteritis,EFO:0007475,Salmonella gastroenteritis,EFO:0007475,Same,EFO:0007475,,True,True,
3745,sarcocystosis,EFO:0007476,sarcocystosis,EFO:0007476,Same,EFO:0007476,,True,True,
3746,scarlet fever,EFO:0007477,scarlet fever,EFO:0007477,Same,EFO:0007477,,True,True,
3747,Scarlet Fever,EFO:0007477,scarlet fever,EFO:0007477,Same,EFO:0007477,,True,True,
3748,scirrhous adenocarcinoma,EFO:0007478,scirrhous adenocarcinoma,EFO:0007478,Same,EFO:0007478,,True,True,
3749,Scirrhous Adenocarcinoma,EFO:0007478,scirrhous adenocarcinoma,EFO:0007478,Same,EFO:0007478,,True,True,
3750,screw worm infectious disease,EFO:0007479,screw worm infectious disease,EFO:0007479,Same,EFO:0007479,,True,True,
3751,scrub typhus,EFO:0007480,scrub typhus,EFO:0007480,Same,EFO:0007480,,True,True,
3752,septicemic plague,EFO:0007481,septicemic plague,EFO:0007481,Same,EFO:0007481,,True,True,
3753,setariasis,EFO:0007482,setariasis,EFO:0007482,Same,EFO:0007482,,True,True,
3754,sick building syndrome,EFO:0007484,sick building syndrome,EFO:0007484,Same,EFO:0007484,,True,True,
3755,silicosis,EFO:0007485,silicosis,EFO:0007485,Same,EFO:0007485,,True,True,
3756,Silicosis,EFO:0007485,silicosis,EFO:0007485,Same,EFO:0007485,,True,True,
3757,sinusitis,EFO:0007486,sinusitis,EFO:0007486,Same,EFO:0007486,,True,True,
3758,Sinusitis,EFO:0007486,sinusitis,EFO:0007486,Same,EFO:0007486,,True,True,
3759,skeletal tuberculosis,EFO:0007487,skeletal tuberculosis,EFO:0007487,Same,EFO:0007487,,True,True,
3760,sparganosis,EFO:0007488,sparganosis,EFO:0007488,Same,EFO:0007488,,True,True,
3761,Sparganosis,EFO:0007488,sparganosis,EFO:0007488,Same,EFO:0007488,,True,True,
3762,sphenoid sinusitis,EFO:0007489,sphenoid sinusitis,EFO:0007489,Same,EFO:0007489,,True,True,
3763,Sphenoidal Sinusitis,EFO:0007489,sphenoid sinusitis,EFO:0007489,Same,EFO:0007489,,True,True,
3764,spinal stenosis,EFO:0007490,spinal stenosis,EFO:0007490,Same,EFO:0007490,,True,True,
3765,Estenosis del canal espinal,EFO:0007490,spinal stenosis,EFO:0007490,Same,EFO:0007490,,True,True,
3766,Spinal Stenosis,EFO:0007490,spinal stenosis,EFO:0007490,Same,EFO:0007490,,True,True,
3767,spleen cancer,EFO:0007491,spleen cancer,EFO:0007491,Same,EFO:0007491,,True,True,
3768,Splenic Neoplasm,MONDO:0036696,spleen neoplasm,EFO:0007491,More General,EFO:0007491,,True,True,
3769,Malignant Splenic Neoplasm,EFO:0007491,spleen cancer,EFO:0007491,Same,EFO:0007491,,True,True,
3770,splenic tuberculosis,EFO:0007492,splenic tuberculosis,EFO:0007492,Same,EFO:0007492,,True,True,
3771,spondylolisthesis,EFO:0007493,spondylolisthesis,EFO:0007493,Same,EFO:0007493,,True,True,
3772,Espondilolistesis,EFO:0009477,vertebral joint disease,EFO:0007493,Unrelated,,,True,True,
3773,Spondylolisthesis,EFO:0007493,spondylolisthesis,EFO:0007493,Same,EFO:0007493,,True,True,
3774,sporotrichosis,EFO:0007494,sporotrichosis,EFO:0007494,Same,EFO:0007494,,True,True,
3775,St. Louis encephalitis,EFO:0007495,St. Louis encephalitis,EFO:0007495,Same,EFO:0007495,,True,True,
3776,st. Louis encephalitis,EFO:0007495,St. Louis encephalitis,EFO:0007495,Same,EFO:0007495,,True,True,
3777,obsolete staphylococcal pneumonia,EFO:0007496,staphylococcal pneumonia,EFO:0007496,Same,EFO:0007496,,True,True,
3778,staphylococcal pneumonia,EFO:0007496,staphylococcal pneumonia,EFO:0007496,Same,EFO:0007496,,True,True,
3779,staphyloenterotoxemia,EFO:0007497,staphyloenterotoxemia,EFO:0007497,Same,EFO:0007497,,True,True,
3780,Staphylococcal Food Poisoning,EFO:0007497,staphyloenterotoxemia,EFO:0007497,Same,EFO:0007497,,True,True,
3781,Stiff-Person syndrome,EFO:0007498,Stiff-Person syndrome,EFO:0007498,Same,EFO:0007498,,True,True,
3782,stiff-person syndrome,EFO:0007498,Stiff-Person syndrome,EFO:0007498,Same,EFO:0007498,,True,True,
3783,Stiff Person Syndrome,EFO:0007498,Stiff-Person syndrome,EFO:0007498,Same,EFO:0007498,,True,True,
3784,Streptococcus pneumonia,,,EFO:0007499,Not Applicable,,,,,No prediction and/or no gold codes to compare.
3785,obsolete streptococcal pneumonia,EFO:0007499,streptococcal pneumonia,EFO:0007499,Same,EFO:0007499,,True,True,
3786,streptococcal pneumonia,EFO:0007499,streptococcal pneumonia,EFO:0007499,Same,EFO:0007499,,True,True,
3787,obsolete Strongylida infectious disease,EFO:0007500,Strongylida infectious disease,EFO:0007500,Same,EFO:0007500,,True,True,
3788,Strongylida infectious disease,EFO:0007500,Strongylida infectious disease,EFO:0007500,Same,EFO:0007500,,True,True,
3789,strongyloidiasis,EFO:0007501,strongyloidiasis,EFO:0007501,Same,EFO:0007501,,True,True,
3790,Strongyloidiasis,EFO:0007501,strongyloidiasis,EFO:0007501,Same,EFO:0007501,,True,True,
3791,subacute sclerosing panencephalitis,EFO:0007502,subacute sclerosing panencephalitis,EFO:0007502,Same,EFO:0007502,,True,True,
3792,Subacute Sclerosing Panencephalitis,EFO:0007502,subacute sclerosing panencephalitis,EFO:0007502,Same,EFO:0007502,,True,True,
3793,suppurative otitis media,EFO:0007503,suppurative otitis media,EFO:0007503,Same,EFO:0007503,,True,True,
3794,syphilis,EFO:0007504,syphilis,EFO:0007504,Same,EFO:0007504,,True,True,
3795,Syphilis,EFO:0007504,syphilis,EFO:0007504,Same,EFO:0007504,,True,True,
3796,tabes dorsalis,EFO:0007505,tabes dorsalis,EFO:0007505,Same,EFO:0007505,,True,True,
3797,Tabes Dorsalis,EFO:0007505,tabes dorsalis,EFO:0007505,Same,EFO:0007505,,True,True,
3798,theileriasis,EFO:0007506,theileriasis,EFO:0007506,Same,EFO:0007506,,True,True,
3799,thoracic outlet syndrome,EFO:0007507,thoracic outlet syndrome,EFO:0007507,Same,EFO:0007507,,True,True,
3800,Thoracic Outlet Syndrome,EFO:0007507,thoracic outlet syndrome,EFO:0007507,Same,EFO:0007507,,True,True,
3801,tick infestation,EFO:0007508,tick infestation,EFO:0007508,Same,EFO:0007508,,True,True,
3802,tick paralysis,EFO:0007509,tick paralysis,EFO:0007509,Same,EFO:0007509,,True,True,
3803,obsolete tinea,EFO:0007510,tinea,EFO:0007510,Same,EFO:0007510,,True,True,
3804,tinea infection,EFO:0007510,tinea,EFO:0007510,Same,EFO:0007510,,True,True,
3805,Tinea Infection,EFO:0007510,tinea,EFO:0007510,Same,EFO:0007510,,True,True,
3806,tinea favosa,EFO:0007511,tinea favosa,EFO:0007511,Same,EFO:0007511,,True,True,
3807,Favus,EFO:0007511,tinea favosa,EFO:0007511,Same,EFO:0007511,,True,True,
3808,tinea pedis,EFO:0007512,tinea pedis,EFO:0007512,Same,EFO:0007512,,True,True,
3809,obsolete Togaviridae infectious disease,EFO:0007513,Togaviridae infectious disease,EFO:0007513,Same,EFO:0007513,,True,True,
3810,Togaviridae infectious disease,EFO:0007513,Togaviridae infectious disease,EFO:0007513,Same,EFO:0007513,,True,True,
3811,obsolete Torovirus infectious disease,EFO:0007514,Torovirus infectious disease,EFO:0007514,Same,EFO:0007514,,True,True,
3812,torovirus infectious disease,EFO:0007514,Torovirus infectious disease,EFO:0007514,Same,EFO:0007514,,True,True,
3813,toxascariasis,EFO:0007515,toxascariasis,EFO:0007515,Same,EFO:0007515,,True,True,
3814,toxocariasis,EFO:0007516,toxocariasis,EFO:0007516,Same,EFO:0007516,,True,True,
3815,Visceral Larva Migrans,EFO:0007516,toxocariasis,EFO:0007516,Same,EFO:0007516,,True,True,
3816,Toxocariasis,EFO:0007516,toxocariasis,EFO:0007516,Same,EFO:0007516,,True,True,
3817,toxoplasmosis,EFO:0007517,toxoplasmosis,EFO:0007517,Same,EFO:0007517,,True,True,
3818,Toxoplasmosis,EFO:0007517,toxoplasmosis,EFO:0007517,Same,EFO:0007517,,True,True,
3819,tracheitis,EFO:0007518,tracheitis,EFO:0007518,Same,EFO:0007518,,True,True,
3820,Tracheitis,EFO:0007518,tracheitis,EFO:0007518,Same,EFO:0007518,,True,True,
3821,trench fever,EFO:0007519,trench fever,EFO:0007519,Same,EFO:0007519,,True,True,
3822,trichinosis,EFO:0007520,trichinosis,EFO:0007520,Same,EFO:0007520,,True,True,
3823,Trichomonas vaginalis trichomoniasis,EFO:0007521,Trichomonas vaginitis,EFO:0007521,Same,EFO:0007521,,True,True,
3824,obsolete Trichomonas vaginitis,EFO:0007521,Trichomonas vaginitis,EFO:0007521,Same,EFO:0007521,,True,True,
3825,Trichomonas vaginitis urogenital infection,EFO:0007521,Trichomonas vaginitis,EFO:0007521,Same,EFO:0007521,,True,True,
3826,Trichomonas Vaginitis,EFO:0007521,Trichomonas vaginitis,EFO:0007521,Same,EFO:0007521,,True,True,
3827,trichostrongyloidiasis,EFO:0007522,trichostrongyloidiasis,EFO:0007522,Same,EFO:0007522,,True,True,
3828,trichostrongylosis,EFO:0007523,trichostrongylosis,EFO:0007523,Same,EFO:0007523,,True,True,
3829,trichuriasis,EFO:0007524,trichuriasis,EFO:0007524,Same,EFO:0007524,,True,True,
3830,Trichuriasis,EFO:0007524,trichuriasis,EFO:0007524,Same,EFO:0007524,,True,True,
3831,tricuspid valve stenosis,EFO:0007525,tricuspid valve stenosis,EFO:0007525,Same,EFO:0007525,,True,True,
3832,Estenosis tricúspide,EFO:0007525,tricuspid valve stenosis,EFO:0007525,Same,EFO:0007525,,True,True,
3833,Tricuspid Valve Stenosis,EFO:0007525,tricuspid valve stenosis,EFO:0007525,Same,EFO:0007525,,True,True,
3834,trombiculiasis,EFO:0007526,trombiculiasis,EFO:0007526,Same,EFO:0007526,,True,True,
3835,tropical spastic paraparesis,EFO:0007527,tropical spastic paraparesis,EFO:0007527,Same,EFO:0007527,,True,True,
3836,tuberculous empyema,EFO:0007528,tuberculous empyema,EFO:0007528,Same,EFO:0007528,,True,True,
3837,Tuberculous Empyema,EFO:0007528,tuberculous empyema,EFO:0007528,Same,EFO:0007528,,True,True,
3838,tuberculous peritonitis,EFO:0007529,tuberculous peritonitis,EFO:0007529,Same,EFO:0007529,,True,True,
3839,urinary schistosomiasis,EFO:0007530,urinary schistosomiasis,EFO:0007530,Same,EFO:0007530,,True,True,
3840,Schistosoma Hematobium Infection,EFO:0007530,urinary schistosomiasis,EFO:0007530,Same,EFO:0007530,,True,True,
3841,urogenital tuberculosis,EFO:0007531,urogenital tuberculosis,EFO:0007531,Same,EFO:0007531,,True,True,
3842,uterine corpus cancer,EFO:0007532,uterine corpus cancer,EFO:0007532,Same,EFO:0007532,,True,True,
3843,Uterine Corpus Cancer,EFO:0007532,uterine corpus cancer,EFO:0007532,Same,EFO:0007532,,True,True,
3844,vasomotor rhinitis,EFO:0007533,vasomotor rhinitis,EFO:0007533,Same,EFO:0007533,,True,True,
3845,Vasomotor Rhinitis,EFO:0007533,vasomotor rhinitis,EFO:0007533,Same,EFO:0007533,,True,True,
3846,Venezuelan equine encephalitis,EFO:0007534,Venezuelan equine encephalitis,EFO:0007534,Same,EFO:0007534,,True,True,
3847,Venezuelan Equine Fever,EFO:0007534,Venezuelan equine encephalitis,EFO:0007534,Same,EFO:0007534,,True,True,
3848,verrucous carcinoma,EFO:0007535,verrucous carcinoma,EFO:0007535,Same,EFO:0007535,,True,True,
3849,Verrucous Carcinoma,EFO:0007535,verrucous carcinoma,EFO:0007535,Same,EFO:0007535,,True,True,
3850,vesicoureteral reflux,EFO:0007536,vesicoureteral reflux,EFO:0007536,Same,EFO:0007536,,True,True,
3851,Reflujo vesicoureteral,EFO:0007536,vesicoureteral reflux,EFO:0007536,Same,EFO:0007536,,True,True,
3852,vestibular neuronitis,EFO:0007537,vestibular neuronitis,EFO:0007537,Same,EFO:0007537,,True,True,
3853,viral encephalitis,EFO:0007538,viral encephalitis,EFO:0007538,Same,EFO:0007538,,True,True,
3854,Viral Encephalitis,EFO:0007538,viral encephalitis,EFO:0007538,Same,EFO:0007538,,True,True,
3855,obsolete viral hemorrhagic septicemia,EFO:0007539,viral hemorrhagic septicemia,EFO:0007539,Same,EFO:0007539,,True,True,
3856,salmonid viral hemorrhagic septicemia,EFO:0007539,viral hemorrhagic septicemia,EFO:0007539,Same,EFO:0007539,,True,True,
3857,viral pneumonia,EFO:0007541,viral pneumonia,EFO:0007541,Same,EFO:0007541,,True,True,
3858,obsolete visna,EFO:0007542,visna,EFO:0007542,Same,EFO:0007542,,True,True,
3859,vulvovaginal candidiasis,EFO:0007543,vulvovaginal candidiasis,EFO:0007543,Same,EFO:0007543,,True,True,
3860,Vulvovaginal Candidiasis,EFO:0007543,vulvovaginal candidiasis,EFO:0007543,Same,EFO:0007543,,True,True,
3861,Waterhouse-Friderichsen syndrome,EFO:0007544,Waterhouse-Friderichsen syndrome,EFO:0007544,Same,EFO:0007544,,True,True,
3862,Waterhouse-Friderichsen Syndrome,EFO:0007544,Waterhouse-Friderichsen syndrome,EFO:0007544,Same,EFO:0007544,,True,True,
3863,West Nile encephalitis,EFO:0007545,West Nile encephalitis,EFO:0007545,Same,EFO:0007545,,True,True,
3864,West-Nile encephalitis,EFO:0007545,West Nile encephalitis,EFO:0007545,Same,EFO:0007545,,True,True,
3865,Western equine encephalitis,EFO:0007546,Western equine encephalitis,EFO:0007546,Same,EFO:0007546,,True,True,
