query_id,query,predicted_code,predicted_label,gold_codes,graph_relationship,graph_matched_gold_code,graph_shared_parent_code,graph_prediction_found,graph_gold_found,note
581,cardiac arrest,EFO:0009492,cardiac arrest,EFO:0009492,Same,EFO:0009492,,True,True,
582,cervical polyp,EFO:0009475,cervical polyp,EFO:0009475,Same,EFO:0009475,,True,True,
583,purpura fulminans,EFO:1001913,Purpura Fulminans,EFO:1001913,Same,EFO:1001913,,True,True,
584,intrahepatic cholestasis of pregnancy,EFO:0009048,Intrahepatic cholestasis of pregnancy,EFO:0009048,Same,EFO:0009048,,True,True,
585,childhood acute myeloid leukemia,EFO:0000330,childhood acute myeloid leukemia,EFO:0000330,Same,EFO:0000330,,True,True,
586,"neurodevelopmental disorder with cataracts, poor growth, and dysmorphic facies",EFO:0010561,"neurodevelopmental disorder with cataracts, poor growth, and dysmorphic facies",EFO:0010561,Same,EFO:0010561,,True,True,
587,mucositis,EFO:1001898,mucositis,EFO:1001898,Same,EFO:1001898,,True,True,
588,polycystic kidney disease,EFO:0008620,Polycystic Kidney Disease,EFO:0008620,Same,EFO:0008620,,True,True,
589,dedifferentiated liposarcoma,EFO:0003085,dedifferentiated liposarcoma,EFO:0003085,Same,EFO:0003085,,True,True,
590,non-alcoholic fatty liver,EFO:0003095,non-alcoholic fatty liver disease,EFO:1001248,Unrelated,,,True,True,
591,non-alcoholic steatohepatitis,EFO:1001249,non-alcoholic steatohepatitis,EFO:1001249,Same,EFO:1001249,,True,True,
592,RASopathy,EFO:1001502,rasopathy,EFO:1001502,Same,EFO:1001502,,True,True,
593,antisynthetase syndrome,EFO:1001982,Antisynthetase syndrome,EFO:1001982,Same,EFO:1001982,,True,True,
594,polymyositis,EFO:0003063,polymyositis,EFO:0003063,Same,EFO:0003063,,True,True,
595,lung sarcomatoid carcinoma,EFO:1000336,Lung Sarcomatoid Carcinoma,EFO:1000336,Same,EFO:1000336,,True,True,
596,acute erythroid leukemia,EFO:0000218,acute erythroleukemia,EFO:0000218,Same,EFO:0000218,,True,True,
597,urinary tract infection,EFO:0003103,urinary tract infection,EFO:0003103,Same,EFO:0003103,,True,True,
598,childhood acute megakaryoblastic leukemia,EFO:1001943,childhood acute megakaryoblastic leukemia,EFO:1001943,Same,EFO:1001943,,True,True,
599,acute basophilic leukemia,EFO:0003029,acute basophilic leukemia,EFO:0003029,Same,EFO:0003029,,True,True,
600,core binding factor acute myeloid leukemia,EFO:1002001,core binding factor acute myeloid leukemia,EFO:1002001,Same,EFO:1002001,,True,True,
601,sinonasal undifferentiated carcinoma,EFO:1000527,Sinonasal Undifferentiated Carcinoma,EFO:1000527,Same,EFO:1000527,,True,True,
602,childhood-onset asthma,MONDO:0005405,childhood onset asthma,EFO:0004591,Unrelated,,,True,True,
603,latent autoimmune diabetes in adults,EFO:0009706,latent autoimmune diabetes in adults,EFO:0009706,Same,EFO:0009706,,True,True,
604,pemphigus foliaceus,EFO:0008601,pemphigus foliaceus,EFO:0008601,Same,EFO:0008601,,True,True,
605,IgA pemphigus,EFO:0008604,IgA pemphigus,EFO:0008604,Same,EFO:0008604,,True,True,
606,paraneoplastic pemphigus,EFO:0008602,paraneoplastic pemphigus,EFO:0008602,Same,EFO:0008602,,True,True,
607,cerebellofaciodental syndrome,EFO:0009030,Cerebellar-facial-dental syndrome,EFO:0009030,Same,EFO:0009030,,True,True,
608,RIDDLE syndrome,EFO:0009055,RIDDLE syndrome,EFO:0009055,Same,EFO:0009055,,True,True,
609,Bardet-Biedl syndrome 1,EFO:0009021,Bardet-Biedl syndrome 1,EFO:0009021,Same,EFO:0009021,,True,True,
610,Bardet-Biedl syndrome 4,EFO:0009024,Bardet-Biedl syndrome 4,EFO:0009024,Same,EFO:0009024,,True,True,
611,Bardet-Biedl syndrome 5,EFO:0009025,Bardet-Biedl syndrome 5,EFO:0009025,Same,EFO:0009025,,True,True,
612,Bardet-Biedl syndrome 7,EFO:0009026,Bardet-Biedl syndrome 7,EFO:0009026,Same,EFO:0009026,,True,True,
613,Bardet-Biedl syndrome 9,EFO:0009027,Bardet-Biedl syndrome 9,EFO:0009027,Same,EFO:0009027,,True,True,
614,Bardet-Biedl syndrome 10,EFO:0009022,Bardet-Biedl syndrome 10,EFO:0009022,Same,EFO:0009022,,True,True,
615,Bardet-Biedl syndrome 12,EFO:0009023,Bardet-Biedl syndrome 12,EFO:0009023,Same,EFO:0009023,,True,True,
616,Fanconi anemia complementation group G,EFO:0009046,Fanconi anemia complementation group G,EFO:0009046,Same,EFO:0009046,,True,True,
617,Fanconi anemia complementation group F,EFO:0009045,Fanconi anemia complementation group F,EFO:0009045,Same,EFO:0009045,,True,True,
618,Fanconi anemia complementation group A,EFO:0009044,Fanconi anemia complementation group A,EFO:0009044,Same,EFO:0009044,,True,True,
619,combined oxidative phosphorylation deficiency 33,EFO:0009159,combined oxidative phosphorylation deficiency 33,EFO:0009159,Same,EFO:0009159,,True,True,
620,scapuloperoneal spinal muscular atrophy,EFO:1001992,Scapuloperoneal spinal muscular atrophy,EFO:1001992,Same,EFO:1001992,,True,True,
621,Charcot-Marie-Tooth disease type 1G,EFO:0010266,Charcot-Marie-Tooth disease type 1G,EFO:0010266,Same,EFO:0010266,,True,True,
622,ACTH-independent macronodular adrenal hyperplasia 2,EFO:0009148,acth-independent macronodular adrenal hyperplasia 2,EFO:0009148,Same,EFO:0009148,,True,True,
623,neurooculocardiogenitourinary syndrome,EFO:0010663,neurooculocardiogenitourinary syndrome,EFO:0010663,Same,EFO:0010663,,True,True,
624,Shukla-Vernon syndrome,EFO:0010278,Shukla-Vernon syndrome,EFO:0010278,Same,EFO:0010278,,True,True,
625,Paganini-Miozzo syndrome,EFO:0010261,Paganini-Miozzo syndrome,EFO:0010261,Same,EFO:0010261,,True,True,
626,osteomalacia,EFO:1002027,osteomalacia,EFO:1002027,Same,EFO:1002027,,True,True,
627,hyperandrogenism,EFO:0009006,hyperandrogenism,EFO:0009006,Same,EFO:0009006,,True,True,
628,endometrial stromal nodule,EFO:1000241,Endometrial Stromal Nodule,EFO:1000241,Same,EFO:1000241,,True,True,
629,amenorrhea,EFO:0010269,amenorrhea,EFO:0010269,Same,EFO:0010269,,True,True,
630,uterine corpus lipoleiomyoma,EFO:1000614,Uterine Corpus Lipoleiomyoma,EFO:1000614,Same,EFO:1000614,,True,True,
631,peritoneal mesothelioma,EFO:1000467,Peritoneal Mesothelioma,EFO:1000467,Same,EFO:1000467,,True,True,
632,hyperuricemia,EFO:0009104,hyperuricemia,EFO:0009104,Same,EFO:0009104,,True,True,
633,neuroma,EFO:0009619,neuroma,EFO:0009619,Same,EFO:0009619,,True,True,
634,choroid plexus papilloma,EFO:1000177,Choroid Plexus Papilloma,EFO:1000177,Same,EFO:1000177,,True,True,
635,motion sickness,EFO:0006928,motion sickness,EFO:0006928,Same,EFO:0006928,,True,True,
636,ovarian gonadoblastoma,EFO:1000420,Ovarian Gonadoblastoma,EFO:1000420,Same,EFO:1000420,,True,True,
637,protein C deficiency,EFO:0009316,protein c deficiency,EFO:0009316,Same,EFO:0009316,,True,True,
638,vaginal discharge,EFO:0009365,vaginal discharge,EFO:0009365,Same,EFO:0009365,,True,True,
639,papillary craniopharyngioma,EFO:1000447,Papillary Craniopharyngioma,EFO:1000447,Same,EFO:1000447,,True,True,
640,autoimmune disease,EFO:0005140,autoimmune disease,EFO:0005140,Same,EFO:0005140,,True,True,
641,clear cell meningioma,EFO:1000180,Clear Cell Meningioma,EFO:1000180,Same,EFO:1000180,,True,True,
642,malignant ovarian Brenner tumor,EFO:1000357,Malignant Ovarian Brenner Tumor,EFO:1000357,Same,EFO:1000357,,True,True,
643,pancreatic somatostatinoma,EFO:1001964,pancreatic somatostatinoma,EFO:1001964,Same,EFO:1001964,,True,True,
644,secretory meningioma,EFO:1000522,Secretory Meningioma,EFO:1000522,Same,EFO:1000522,,True,True,
645,lymphoplasmacyte-rich meningioma,EFO:1000342,Lymphoplasmacyte-Rich Meningioma,EFO:1000342,Same,EFO:1000342,,True,True,
646,microcystic meningioma,EFO:1000376,Microcystic Meningioma,EFO:1000376,Same,EFO:1000376,,True,True,
647,testicular Leydig cell tumor,EFO:1000569,Testicular Leydig Cell Tumor,EFO:1000569,Same,EFO:1000569,,True,True,
648,pleuropulmonary blastoma,EFO:0009052,Pleuropulmonary blastoma,EFO:0009052,Same,EFO:0009052,,True,True,
649,rhabdoid meningioma,EFO:1000511,Rhabdoid Meningioma,EFO:1000511,Same,EFO:1000511,,True,True,
650,testicular granulosa cell tumor,EFO:1000567,Testicular Granulosa Cell Tumor,EFO:1000567,Same,EFO:1000567,,True,True,
651,sleep disorder,EFO:0008568,Sleep Disorder,EFO:0008568,Same,EFO:0008568,,True,True,
652,pilomatrixoma,EFO:0009082,Pilomatrixoma,EFO:0009082,Same,EFO:0009082,,True,True,
653,pancreatic gastrinoma,EFO:1000440,Pancreatic Gastrinoma,EFO:1000440,Same,EFO:1000440,,True,True,
654,cribriform carcinoma,EFO:1000210,Cribriform Carcinoma,EFO:1000210,Same,EFO:1000210,,True,True,
655,well-differentiated liposarcoma,EFO:0000736,well-differentiated liposarcoma,EFO:0000736,Same,EFO:0000736,,True,True,
656,endometrial serous adenocarcinoma,EFO:1000238,Endometrial Serous Adenocarcinoma,EFO:1000238,Same,EFO:1000238,,True,True,
657,meningeal melanocytoma,EFO:1000370,Meningeal Melanocytoma,EFO:1000370,Same,EFO:1000370,,True,True,
658,angiomatous meningioma,EFO:1000086,Angiomatous Meningioma,EFO:1000086,Same,EFO:1000086,,True,True,
659,bone epithelioid hemangioma,EFO:1000132,Bone Epithelioid Hemangioma,EFO:1000132,Same,EFO:1000132,,True,True,
660,pancreatoblastoma,EFO:1000446,Pancreatoblastoma,EFO:1000446,Same,EFO:1000446,,True,True,
661,anaplastic oligodendroglioma,EFO:0002501,anaplastic oligodendroglioma,EFO:0002501,Same,EFO:0002501,,True,True,
662,psammomatous meningioma,EFO:1000500,Psammomatous Meningioma,EFO:1000500,Same,EFO:1000500,,True,True,
663,fibrous meningioma,EFO:1000258,Fibrous Meningioma,EFO:1000258,Same,EFO:1000258,,True,True,
664,meningothelial meningioma,EFO:1000372,Meningothelial Meningioma,EFO:1000372,Same,EFO:1000372,,True,True,
665,transitional meningioma,EFO:1000602,Transitional Meningioma,EFO:1000602,Same,EFO:1000602,,True,True,
666,epithelioid malignant peripheral nerve sheath tumor,EFO:1000245,Epithelioid Malignant Peripheral Nerve Sheath Tumor,EFO:1000245,Same,EFO:1000245,,True,True,
667,chordoid meningioma,EFO:1000176,Chordoid Meningioma,EFO:1000176,Same,EFO:1000176,,True,True,
668,kidney angiomyolipoma,EFO:1000312,Kidney Angiomyolipoma,EFO:1000312,Same,EFO:1000312,,True,True,
669,plantar fasciitis,EFO:1001909,Plantar Fasciitis,EFO:1001909,Same,EFO:1001909,,True,True,
670,peginterferon alfa-2a,EFO:0010102,peginterferon alfa-2a,EFO:0010102,Same,EFO:0010102,,True,True,
671,Alexa Fluor 555,EFO:0004968,Alexa Fluor 555,EFO:0004968,Same,EFO:0004968,,True,True,
672,tempol,EFO:0002678,tempol,EFO:0002678,Same,EFO:0002678,,True,True,
673,anti-IgG,EFO:0005030,anti-IgG,EFO:0005030,Same,EFO:0005030,,True,True,
674,neuromedin U,EFO:0003266,neuromedin U,EFO:0003266,Same,EFO:0003266,,True,True,
675,Org 31710,EFO:0002673,antiprogestin,EFO:0002673,Same,EFO:0002673,,True,True,
676,iberin,EFO:0002671,iberin,EFO:0002671,Same,EFO:0002671,,True,True,
677,chitooctaose,EFO:0003237,chitin octamer,EFO:0003237,Same,EFO:0003237,,True,True,
678,Lichen planus follicularis,EFO:0009856,lichen planopilaris,EFO:0009856,Same,EFO:0009856,,True,True,
679,Intrahepatic Cholestasis of Pregnancy,EFO:0009048,Intrahepatic cholestasis of pregnancy,EFO:0009048,Same,EFO:0009048,,True,True,
680,Neonatal Systemic lupus erythematosus,EFO:0004537,neonatal systemic lupus erythematosus,EFO:0004537,Same,EFO:0004537,,True,True,
681,Ossification of the posterior longitudinal ligament of the spine,EFO:0005895,ossification of the posterior longitudinal ligament of the spine,EFO:0005895,Same,EFO:0005895,,True,True,
682,"Hypoglycemia, leucine-induced",EFO:0006856,leucine-induced hypoglycemia,EFO:0006856,Same,EFO:0006856,,True,True,
683,Granulosa cell tumor of the ovary,EFO:1000421,Ovarian Granulosa Cell Tumor,EFO:0006461,Sibling,EFO:0006461,EFO:0003893,True,True,
684,Methylmalonic aciduria cblB type,EFO:0009074,methylmalonic aciduria cblb type,EFO:0009074,Same,EFO:0009074,,True,True,
685,Antisynthetase syndrome,EFO:1001982,Antisynthetase syndrome,EFO:1001982,Same,EFO:1001982,,True,True,
686,"Heterotaxy, visceral, X-linked",EFO:0009136,"heterotaxy, visceral, x-linked",EFO:0009136,Same,EFO:0009136,,True,True,
687,Aminoacylase 1 deficiency,EFO:1001981,Aminoacylase 1 deficiency,EFO:1001981,Same,EFO:1001981,,True,True,
688,"Amyotrophy, monomelic",EFO:1001989,Monomelic amyotrophy,EFO:1001989,Same,EFO:1001989,,True,True,
689,Ovarian gynandroblastoma,EFO:1000422,Ovarian Gynandroblastoma,EFO:1000422,Same,EFO:1000422,,True,True,
690,Medullary Cystic Kidney Disease 2,EFO:0008618,Medullary Cystic Kidney Disease Type II,EFO:0008618,Same,EFO:0008618,,True,True,
691,"Phobia, Specific",EFO:1001918,specific phobia,EFO:1001918,Same,EFO:1001918,,True,True,
692,Hyperproinsulinemia,EFO:0009650,hyperproinsulinemia,EFO:0009650,Same,EFO:0009650,,True,True,
693,Testicular Germ Cell Tumor,EFO:1000566,Testicular Germ Cell Tumor,EFO:1000566,Same,EFO:1000566,,True,True,
694,Leigh Syndrome due to Mitochondrial Complex IV Deficiency,EFO:0009135,leigh syndrome due to mitochondrial complex iv deficiency,EFO:0009135,Same,EFO:0009135,,True,True,
695,Temple-Baraitser Syndrome,EFO:0009062,Temple-Baraitser syndrome,EFO:0009062,Same,EFO:0009062,,True,True,
696,Alexa Fluor 647,EFO:0004967,Alexa Fluor 647,EFO:0004967,Same,EFO:0004967,,True,True,
697,Abdominal Injuries,EFO:0009502,abdominal injury,EFO:0009502,Same,EFO:0009502,,True,True,
698,Mouse Embryonic Stem Cells,EFO:0004038,mouse embryonic stem cell,EFO:0004038,Same,EFO:0004038,,True,True,
699,Seroconversion,EFO:0007851,seroconversion,EFO:0007851,Same,EFO:0007851,,True,True,
700,Crush Injuries,EFO:0009504,crush injury,EFO:0009504,Same,EFO:0009504,,True,True,
701,Latent Autoimmune Diabetes in Adults,EFO:0009706,latent autoimmune diabetes in adults,EFO:0009706,Same,EFO:0009706,,True,True,
702,Pathologists,EFO:0009738,pathologist,EFO:0009738,Same,EFO:0009738,,True,True,
703,A549 Cells,EFO:0001086,A549,EFO:0001086,Same,EFO:0001086,,True,True,
704,ST Elevation Myocardial Infarction,EFO:0008585,ST Elevation Myocardial Infarction,EFO:0008585,Same,EFO:0008585,,True,True,
705,Non-ST Elevated Myocardial Infarction,EFO:0008586,Non-ST Elevation Myocardial Infarction,EFO:0008586,Same,EFO:0008586,,True,True,
706,Teratozoospermia,HP:0012864,Abnormal sperm morphology,EFO:0002625,Unrelated,,,True,True,
707,Sleep Latency,EFO:0005280,sleep latency,EFO:0005280,Same,EFO:0005280,,True,True,
708,Heavy Metal Poisoning,EFO:1001518,heavy metal poisoning,EFO:1001518,Same,EFO:1001518,,True,True,
709,Diverticular Diseases,EFO:0009959,diverticular disease,EFO:0009959,Same,EFO:0009959,,True,True,
710,Squamous Cell Carcinoma of Head and Neck,EFO:0000181,head and neck squamous cell carcinoma,EFO:0000181,Same,EFO:0000181,,True,True,
711,Esophageal Squamous Cell Carcinoma,EFO:0005922,esophageal squamous cell carcinoma,EFO:0005922,Same,EFO:0005922,,True,True,
712,Progression-Free Survival,EFO:0004920,progression free survival,EFO:0004920,Same,EFO:0004920,,True,True,
713,Carotid-Femoral Pulse Wave Velocity,EFO:0004724,carotid-femoral pulse wave velocity,EFO:0004724,Same,EFO:0004724,,True,True,
714,RNA-Seq,EFO:0008896,RNA-Seq,EFO:0008896,Same,EFO:0008896,,True,True,
715,Amputation,EFO:0009632,amputation,EFO:0009632,Same,EFO:0009632,,True,True,
716,Aneurysm,EFO:0009659,aneurysm,EFO:0009659,Same,EFO:0009659,,True,True,
717,Hypoxia,EFO:0009444,hypoxia,EFO:0009444,Same,EFO:0009444,,True,True,
718,Asphyxia,EFO:0009446,asphyxia,EFO:0009446,Same,EFO:0009446,,True,True,
719,Atrophy,EFO:1000096,Atrophy,EFO:1000096,Same,EFO:1000096,,True,True,
720,Blood Donors,EFO:0009635,blood donor,EFO:0009635,Same,EFO:0009635,,True,True,
721,Catalepsy,EFO:0009845,catalepsy,EFO:0009845,Same,EFO:0009845,,True,True,
722,Cesarean Section,EFO:0009636,cesarean section,EFO:0009636,Same,EFO:0009636,,True,True,
723,Chronic Disease,EFO:0009714,chronic disease,EFO:0009714,Same,EFO:0009714,,True,True,
724,"Constriction, Pathologic",EFO:0006818,stricture,EFO:0006818,Same,EFO:0006818,,True,True,
725,Contraception,EFO:0009520,contraception,EFO:0009520,Same,EFO:0009520,,True,True,
726,Convalescence,EFO:0009630,convalescence,EFO:0009630,Same,EFO:0009630,,True,True,
727,"DNA, Mitochondrial",EFO:0008480,mitochondrial DNA,EFO:0008480,Same,EFO:0008480,,True,True,
728,Edema,EFO:0009373,edema,EFO:0009373,Same,EFO:0009373,,True,True,
729,Facial Pain,EFO:0009625,facial pain,EFO:0009625,Same,EFO:0009625,,True,True,
730,Fibrosis,EFO:0006890,fibrosis,EFO:0006890,Same,EFO:0006890,,True,True,
731,Flatulence,EFO:0009669,flatulence,EFO:0009669,Same,EFO:0009669,,True,True,
732,"Fractures, Ununited",EFO:0009707,"fractures, ununited",EFO:0009707,Same,EFO:0009707,,True,True,
733,Frostbite,EFO:0009527,frostbite,EFO:0009527,Same,EFO:0009527,,True,True,
734,Hemolysis,EFO:0009473,hemolysis,EFO:0009473,Same,EFO:0009473,,True,True,
735,Postpartum Hemorrhage,EFO:0009579,postpartum hemorrhage,EFO:0009579,Same,EFO:0009579,,True,True,
736,"Hepatitis, Chronic",EFO:0008496,chronic hepatitis,EFO:0008496,Same,EFO:0008496,,True,True,
737,Homosexuality,EFO:0008485,homosexuality,EFO:0008485,Same,EFO:0008485,,True,True,
738,Jaw Fractures,EFO:0009612,jaw fracture,EFO:0009612,Same,EFO:0009612,,True,True,
739,Lactose Tolerance Test,EFO:0010557,lactose tolerance test,EFO:0010557,Same,EFO:0010557,,True,True,
740,Leukapheresis,EFO:0009126,leukapheresis,EFO:0009126,Same,EFO:0009126,,True,True,
741,Maximal Voluntary Ventilation,EFO:0008431,maximal voluntary ventilation,EFO:0008431,Same,EFO:0008431,,True,True,
742,Mortality,EFO:0004352,mortality,EFO:0004352,Same,EFO:0004352,,True,True,
743,Motion Sickness,EFO:0006928,motion sickness,EFO:0006928,Same,EFO:0006928,,True,True,
744,Muscle Cramp,EFO:0009846,muscle cramp,EFO:0009846,Same,EFO:0009846,,True,True,
745,Muscular Atrophy,EFO:0009851,muscle atrophy,EFO:0009851,Same,EFO:0009851,,True,True,
746,Necrosis,EFO:0009426,necrosis,EFO:0009426,Same,EFO:0009426,,True,True,
747,Neuralgia,EFO:0009430,neuralgia,EFO:0005762,Unrelated,,,True,True,
748,Neuroma,EFO:0009619,neuroma,EFO:0009619,Same,EFO:0009619,,True,True,
749,Orbital Fractures,EFO:0009611,orbital fracture,EFO:0009611,Same,EFO:0009611,,True,True,
750,Periodontal Diseases,MONDO:0002635,periodontal disorder,EFO:0010693,Unrelated,,,True,True,
751,Pleural Effusion,EFO:0009637,pleural effusion,EFO:0009637,Same,EFO:0009637,,True,True,
752,Rehabilitation,EFO:0009581,rehabilitation,EFO:0009581,Same,EFO:0009581,,True,True,
753,Rib Fractures,EFO:0009620,rib fracture,EFO:0009620,Same,EFO:0009620,,True,True,
754,Shoulder Fractures,EFO:0009621,shoulder fracture,EFO:0009621,Same,EFO:0009621,,True,True,
755,Staphylococcal Infections,EFO:0005681,Staphylococcus aureus infection,EFO:0005681,Same,EFO:0005681,,True,True,
756,Suicide,EFO:0007624,suicide,EFO:0007624,Same,EFO:0007624,,True,True,
757,Toothache,EFO:0010072,toothache,EFO:0010072,Same,EFO:0010072,,True,True,
758,Varicose Ulcer,EFO:1001923,varicose ulcer,EFO:1001923,Same,EFO:1001923,,True,True,
759,Xerostomia,EFO:0009869,xerostomia,EFO:0009869,Same,EFO:0009869,,True,True,
760,Tumor Lysis Syndrome,EFO:1001479,Tumor Lysis Syndrome,EFO:1001479,Same,EFO:1001479,,True,True,
761,Osteochondroma,EFO:1000411,Osteochondroma,EFO:1000411,Same,EFO:1000411,,True,True,
762,Bronchoconstriction,EFO:0009836,bronchoconstriction,EFO:0009836,Same,EFO:0009836,,True,True,
763,Orthopedic Nursing,EFO:0009577,orthopedic nursing,EFO:0009577,Same,EFO:0009577,,True,True,
764,Central Nervous System Neoplasms,EFO:1000158,Central Nervous System Neoplasm,EFO:1000158,Same,EFO:1000158,,True,True,
765,Interferon-alpha,EFO:0003021,interferon alpha,EFO:0003021,Same,EFO:0003021,,True,True,
766,Hyperandrogenism,EFO:0009006,hyperandrogenism,EFO:0009006,Same,EFO:0009006,,True,True,
767,Reticulocyte Count,EFO:0007986,reticulocyte count,EFO:0007986,Same,EFO:0007986,,True,True,
768,Lymphomatoid Papulosis,EFO:1000341,Lymphomatoid Papulosis,EFO:1000341,Same,EFO:1000341,,True,True,
769,Tympanic Membrane Perforation,EFO:0009472,tympanic membrane perforation,EFO:0009472,Same,EFO:0009472,,True,True,
770,Osteoblastoma,EFO:1000410,Osteoblastoma,EFO:1000410,Same,EFO:1000410,,True,True,
771,Fibroadenoma,EFO:1000254,Fibroadenoma,EFO:1000254,Same,EFO:1000254,,True,True,
772,Pilomatrixoma,EFO:0009082,Pilomatrixoma,EFO:0009082,Same,EFO:0009082,,True,True,
773,"Homosexuality, Male",EFO:0008486,male homosexuality,EFO:0008486,Same,EFO:0008486,,True,True,
774,Vaginal Discharge,EFO:0009365,vaginal discharge,EFO:0009365,Same,EFO:0009365,,True,True,
775,Venous Thrombosis,HP:0004936,Venous thrombosis,EFO:0003907,More General,EFO:0003907,,True,True,
776,Papillomavirus Infections,EFO:0001668,human papilloma virus infection,EFO:0001668,Same,EFO:0001668,,True,True,
777,Hyperuricemia,EFO:0009104,hyperuricemia,EFO:0009104,Same,EFO:0009104,,True,True,
778,Vascular Malformations,EFO:0006888,vascular malformation,EFO:0006888,Same,EFO:0006888,,True,True,
779,"Diet, Ketogenic",EFO:0009371,ketogenic diet,EFO:0009371,Same,EFO:0009371,,True,True,
780,Purpura Fulminans,EFO:1001913,Purpura Fulminans,EFO:1001913,Same,EFO:1001913,,True,True,
781,Executive Function,EFO:0007046,executive function,EFO:0007046,Same,EFO:0007046,,True,True,
782,Tachypnea,EFO:0009840,tachypnea,EFO:0009840,Same,EFO:0009840,,True,True,
783,"Diet, High-Fat",EFO:0002757,high fat diet,EFO:0002757,Same,EFO:0002757,,True,True,
784,Cerebral Small Vessel Diseases,EFO:0008493,cerebral small vessel disease,EFO:0008493,Same,EFO:0008493,,True,True,
785,Urine Specimen Collection,EFO:0009123,urine collection,EFO:0009123,Same,EFO:0009123,,True,True,
786,Mesenchymal Stem Cells,EFO:0000586,mesenchymal stem cell,EFO:0000586,Same,EFO:0000586,,True,True,
787,"Depressive Disorder, Treatment-Resistant",EFO:0009854,treatment resistant depression,EFO:0009854,Same,EFO:0009854,,True,True,
788,Laser Capture Microdissection,EFO:0009111,laser capture microdissection,EFO:0009111,Same,EFO:0009111,,True,True,
789,Organophosphate Poisoning,EFO:0010581,organophosphate poisoning,EFO:0010581,Same,EFO:0010581,,True,True,
790,Ankle Fractures,EFO:0009615,ankle fracture,EFO:0009615,Same,EFO:0009615,,True,True,
791,Etiolation,EFO:0007589,etiolation,EFO:0007589,Same,EFO:0007589,,True,True,
792,Acute-On-Chronic Liver Failure,EFO:0007949,acute-on-chronic liver failure,EFO:0007949,Same,EFO:0007949,,True,True,
793,Neurodevelopmental Disorders,EFO:0010642,Neurodevelopmental disorder,EFO:0010642,Same,EFO:0010642,,True,True,
794,Waist-Height Ratio,EFO:0005191,waist height ratio,EFO:0005191,Same,EFO:0005191,,True,True,
